pluto_spin_ini,charon_spin_ini,orbital semimajor axis_ini,eccentricity_ini,pluto_spin_fin,charon_spin_fin,orbital semimajor axis_fin,eccentricity_fin
9.7,10.0,10.2,0.0,1.0,1.0,16.981451028373513,0.0
9.8,10.0,10.1,0.0,1.0,1.0,17.054919066379536,0.0
9.7,10.0,10.1,0.0,1.0,1.0,16.9712976551229,0.0
9.8,10.0,10.0,0.0,1.0,1.0,17.048353537116114,0.0
9.7,10.0,10.0,0.0,1.0,1.0,16.96347213550204,0.0
9.8,10.0,9.9,0.0,1.0,1.0,17.04437331909622,0.0
9.7,10.0,9.9,0.0,1.0,1.0,16.958296164749473,0.0
9.8,10.0,9.8,0.0,1.0,0.9999999999999999,17.04314421441263,0.0
9.7,10.0,9.8,0.0,0.9999999999999999,1.0,16.955709070502028,0.0
9.8,10.0,9.7,0.0,1.0,1.0,17.044590227325546,0.0
9.7,10.0,9.7,0.0,1.0,1.0,16.95583027658521,0.0
9.8,10.0,9.6,0.0,1.0,1.0,17.049083382786563,0.0
9.7,10.0,9.6,0.0,1.0,1.0,16.958868344607307,0.0
9.8,10.0,9.5,0.0,1.0,1.0,17.05650612526275,0.0
9.7,10.0,9.5,0.0,1.0,1.0,16.964881516199274,0.0
9.8,10.0,9.4,0.0,1.0,1.0,17.06713769261591,0.0
9.7,10.0,9.4,0.0,1.0,0.9999999999999999,16.973997423221643,0.0
9.8,10.0,9.3,0.0,1.0,1.0,17.080925240234254,0.0
9.7,10.0,9.3,0.0,1.0,1.0,16.986343202047674,0.0
9.8,10.0,9.2,0.0,1.0,1.0,17.098321072435404,0.0
9.7,10.0,9.2,0.0,1.0,1.0,17.00201374441566,0.0
9.6,10.0,9.2,0.0,1.0,1.0,16.906090997580975,0.0
9.7,10.0,9.1,0.0,1.0,1.0,17.021412644092596,0.0
9.6,10.0,9.1,0.0,1.0,1.0,16.923656790216036,0.0
9.7,10.0,9.0,0.0,1.0,1.0,17.044393735591232,0.0
9.6,10.0,9.0,0.0,1.0,1.0,16.945062653496983,0.0
9.7,10.0,8.9,0.0,1.0,1.0,17.071286246686512,0.0
9.6,10.0,8.9,0.0,1.0,1.0,16.970204020235222,0.0
9.6,10.0,8.8,0.0,1.0,1.0,16.99931347732288,0.0
9.6,10.0,8.7,0.0,1.0,1.0,17.032553265926175,0.0
9.5,10.0,8.7,0.0,1.0,1.0,16.92811432903439,0.0
9.6,10.0,8.6,0.0,1.0,1.0,17.07028583957701,0.0
9.5,10.0,8.6,0.0,1.0,1.0,16.96387600470743,0.0
9.5,10.0,8.5,0.0,1.0000000000000002,1.0,17.004154223437286,0.0
9.5,10.0,8.4,0.0,1.0,0.9999999999999999,17.04918019548871,0.0
9.4,10.0,8.4,0.0,1.0,1.0,16.938919080111233,0.0
9.5,10.0,8.3,0.0,1.0,1.0,17.099137093832212,0.0
9.4,10.0,8.3,0.0,1.0,1.0,16.98684374751703,0.0
9.4,10.0,8.2,0.0,1.0,1.0,17.039864310483743,0.0
9.3,10.0,8.2,0.0,1.0,1.0,16.925694570289185,0.0
9.4,10.0,8.1,0.0,1.0,1.0,17.098343575625655,0.0
9.3,10.0,8.1,0.0,1.0,1.0,16.981841236800925,0.0
9.3,10.0,8.0,0.0,1.0,0.9999999999999999,17.043598451189855,0.0
9.2,10.0,8.0,0.0,1.0,1.0,16.925076659467837,0.0
9.2,10.0,7.9,0.0,0.9999999999999999,0.9999999999999999,16.990282822088798,0.0
9.2,10.0,7.8,0.0,0.9999999999999999,0.9999999999999999,17.061539609604953,0.0
9.1,10.0,7.8,0.0,1.0,0.9999999999999999,16.938431003555134,0.0
9.1,10.0,7.7,0.0,1.0,1.0,17.013546300309812,0.0
9.1,10.0,7.6,0.0,1.0,1.0,17.095402553313892,0.0
9.0,10.0,7.6,0.0,1.0,1.0,16.967257740425318,0.0
9.0,10.0,7.5,0.0,1.0,0.9999999999999999,17.05329634961793,0.0
8.9,10.0,7.5,0.0,1.0,1.0,16.92270839255366,0.0
8.9,10.0,7.4,0.0,1.0,1.0,17.013144863555876,0.0
8.8,10.0,7.3,0.0,1.0,1.0,16.974986659922294,0.0
8.8,10.0,7.2,0.0,1.0,1.0,17.077940103925474,0.0
8.7,10.0,7.2,0.0,1.0,1.0,16.93912939259534,0.0
8.7,10.0,7.1,0.0,1.0,1.0,17.04720899015351,0.0
8.6,10.0,7.1,0.0,1.0,1.0,16.905415740137034,0.0
8.6,10.0,7.0,0.0,0.9999999999999999,1.0,17.018862278860315,0.0
8.5,10.0,6.9,0.0,1.0,1.0,16.99313982247328,0.0
8.4,10.0,6.8,0.0,1.0,1.0,16.970242749240324,0.0
8.3,10.0,6.7,0.0,1.0,1.0,16.950218515218506,0.0
8.3,10.0,6.6,0.0,1.0,1.0,17.091546567811736,0.0
8.2,10.0,6.6,0.0,0.9999999999999999,1.0,16.933295404209677,0.0
8.2,10.0,6.5,0.0,1.0,1.0,17.081529748438847,0.0
8.1,10.0,6.5,0.0,1.0,1.0,16.91955401072265,0.0
8.1,10.0,6.4,0.0,1.0,0.9999999999999999,17.075060317073163,0.0
8.0,10.0,6.4,0.0,1.0,1.0,16.909373504501776,0.0
8.0,10.0,6.3,0.0,1.0,1.0,17.072411019951534,0.0
7.9,10.0,6.3,0.0,1.0,1.0,16.902786428372828,0.0
7.9,10.0,6.2,0.0,1.0,1.0,17.073795237854227,0.0
7.8,10.0,6.2,0.0,0.9999999999999999,1.0,16.900008760062093,0.0
7.8,10.0,6.1,0.0,1.0,1.0,17.07940878496622,0.0
7.7,10.0,6.1,0.0,1.0,0.9999999999999999,16.901389556228533,0.0
7.7,10.0,6.0,0.0,1.0000000000000002,1.0,17.08965673602795,0.0
7.6,10.0,6.0,0.0,1.0,0.9999999999999999,16.907108072674195,0.0
7.5,10.0,5.9,0.0,1.0,1.0,16.91740314315597,0.0
7.4,10.0,5.8,0.0,1.0,1.0,16.93254750677691,0.0
7.3,10.0,5.7,0.0,1.0,1.0,16.953060776534397,0.0
7.2,10.0,5.6,0.0,1.0,1.0,16.979051184613862,0.0
7.1,10.0,5.5,0.0,1.0,1.0,17.011012956013378,0.0
7.0,10.0,5.4,0.0,1.0,1.0,17.049300123421222,0.0
6.9,10.0,5.3,0.0,1.0000000000000002,0.9999999999999999,17.094433746925013,0.0
6.7,10.0,5.2,0.0,1.0,1.0,16.920350499741946,0.0
6.6,10.0,5.1,0.0,1.0,1.0,16.973508493731543,0.0
6.5,10.0,5.0,0.0,1.0,1.0,17.034810512515776,0.0
6.2,10.0,4.8,0.0,1.0,1.0,16.928389249971403,0.0
6.1,10.0,4.7,0.0,1.0,1.0,17.00865115578723,0.0
6.0,10.0,4.6,0.0,1.0,0.9999999999999999,17.09946491985153,0.0
5.8,10.0,4.5,0.0,0.9999999999999999,1.0,16.91985586730763,0.0
5.7,10.0,4.4,0.0,1.0000000000000002,1.0,17.023474997288154,0.0
5.4,10.0,4.2,0.0,1.0,1.0,16.956677831348735,0.0
5.3,10.0,4.1,0.0,1.0,1.0,17.08861153878585,0.0
5.1,10.0,4.0,0.0,1.0,1.0,16.90005950966479,0.0
5.0,10.0,3.9,0.0,1.0,1.0,17.049846633793457,0.0
4.7,10.0,3.7,0.0,1.0,1.0,17.02448083845643,0.0
4.4,10.0,3.5,0.0,1.0,1.0,17.01407158660925,0.0
4.1,10.0,3.3,0.0,0.9999999999999999,1.0,17.020420235082415,0.0
3.8,10.0,3.1,0.0,1.0,1.0,17.045405531350816,0.0
3.5,10.0,2.9,0.0,1.0,1.0,17.091023647277176,0.0
2.7,10.0,2.4,0.0,1.0,1.0,16.947283119033607,0.0
2.4,10.0,2.2,0.0,1.0,1.0,17.028757174027994,0.0
