pluto_spin_ini,charon_spin_ini,orbital semimajor axis_ini,eccentricity_ini,pluto_spin_fin,charon_spin_fin,orbital semimajor axis_fin,eccentricity_fin
8.2,2,17.2,0.4,1,1,16.96690397,-1.55E-28
8.1,2,17.2,0.4,1,1,16.92934424,1.37E-29
8.7,2,17.1,0.4,1,1,17.08959738,-6.88E-29
8.6,2,17.1,0.4,1,1,17.05158855,1.32E-30
8.5,2,17.1,0.4,1,1,17.01360357,-7.35E-30
8.4,2,17.1,0.4,1,1,16.97567556,-2.33E-27
8.3,2,17.1,0.4,1,1,16.93777483,-6.33E-29
8.8,2,17,0.4,1,1,17.06252352,-3.93E-29
8.7,2,17,0.4,1,1,17.02420558,1.05E-27
8.6,2,17,0.4,1,1,16.98591138,1.09E-27
8.5,2,17,0.4,1,1,16.94768324,-3.52E-31
8.4,2,17,0.4,1,1,16.90946625,-1.42E-29
9,2,16.9,0.4,1,1,17.07497116,1.79E-30
8.9,2,16.9,0.4,1,1,17.03630545,-1.51E-27
8.8,2,16.9,0.4,1,1,16.99767345,3.56E-30
8.7,2,16.9,0.4,1,1,16.95907597,8.49E-28
8.6,2,16.9,0.4,1,1,16.92050835,6.69E-28
9.2,2,16.8,0.4,1,1,17.0889802,9.02E-31
9.1,2,16.8,0.4,1,1,17.0499505,-2.17E-30
9,2,16.8,0.4,1,1,17.01096079,-9.45E-22
8.9,2,16.8,0.4,1,1,16.97201176,-2.24E-28
8.8,2,16.8,0.4,1,1,16.93309509,-2.48E-29
9.3,2,16.7,0.4,1,1,17.06519152,1.28E-27
9.2,2,16.7,0.4,1,1,17.02583703,1.34E-30
9.1,2,16.7,0.4,1,1,16.98651668,3.60E-27
9,2,16.7,0.4,1,1,16.94724004,-5.91E-33
8.9,2,16.7,0.4,1,1,16.90800118,1.91E-25
9.5,2,16.6,0.4,1,1,17.08206602,-8.90E-33
9.4,2,16.6,0.4,1,1,17.04233351,-5.31E-30
9.3,2,16.6,0.4,1,1,17.0026452,-1.40E-28
9.2,2,16.6,0.4,1,1,16.96299344,9.55E-22
9.1,2,16.6,0.4,1,1,16.92338559,-4.81E-32
9.6,2,16.5,0.4,1,1,17.06050164,2.85E-29
9.5,2,16.5,0.4,1,1,17.02042994,-3.02E-30
9.4,2,16.5,0.4,1,1,16.98040333,-3.76E-31
9.3,2,16.5,0.4,1,1,16.94040965,-3.64E-28
9.2,2,16.5,0.4,1,1,16.90046187,9.43E-28
9.8,2,16.4,0.4,1,1,17.0803699,1.04E-32
9.7,2,16.4,0.4,1,1,17.03991709,-3.48E-28
9.6,2,16.4,0.4,1,1,16.99950055,-7.00E-28
9.5,2,16.4,0.4,1,1,16.95912834,1.35E-30
9.4,2,16.4,0.4,1,1,16.91879519,9.00E-28
9.9,2,16.3,0.4,1,1,17.06114485,7.31E-29
9.8,2,16.3,0.4,1,1,17.02033412,1.14E-27
9.7,2,16.3,0.4,1,1,16.97956865,1.33E-28
9.6,2,16.3,0.4,1,1,16.93884587,7.79E-28
10.1,2,16.2,0.4,1,1,17.08417039,-3.73E-28
10,2,16.2,0.4,1,1,17.0429581,1.03E-27
9.9,2,16.2,0.4,1,1,17.0017916,4.09E-29
9.8,2,16.2,0.4,1,1,16.9606632,-1.79E-27
9.7,2,16.2,0.4,1,1,16.9195811,-3.83E-28
10.2,2,16.1,0.4,1,1,17.06741444,5.81E-28
10.1,2,16.1,0.4,1,1,17.02583761,-5.23E-29
10,2,16.1,0.4,1,1,16.98430076,-3.24E-30
9.9,2,16.1,0.4,1,1,16.94281158,5.35E-28
9.8,2,16.1,0.4,1,1,16.90136335,-6.14E-30
10.4,2,16,0.4,1,1,17.09375797,-4.21E-26
10.3,2,16,0.4,1,1,17.0517861,2.03E-27
